"","location_long","location_lat"
"1720",-110.2620368,44.9037664
"1721",-110.2557423,44.8980934
"1722",-110.2684194,44.9045805
"1723",-110.2593155,44.9009991
"1724",-110.2572152,44.904651
"1725",-110.2721755,44.9087857
"1726",-110.2551556,44.8989
"1727",-110.2586647,44.9053535
"1728",-110.2599517,44.9060687
"1729",-110.2578108,44.9050875
"1730",-110.2597979,44.9072619
"1731",-110.2527652,44.9071552
"1732",-110.2620827,44.9053479
"1733",-110.2618503,44.9052372
"1734",-110.2627054,44.9050166
"1735",-110.2640867,44.9039128
"1736",-110.2592086,44.9046073
"1737",-110.2618286,44.9038676
"1738",-110.2597811,44.9032881
"1739",-110.2587362,44.9032206
"1740",-110.2619561,44.9036456
"1741",-110.2620798,44.9036631
"1742",-110.2597452,44.9038949
"1743",-110.2653983,44.9022834
"1744",-110.2582337,44.9014623
"1745",-110.2616057,44.9036658
"1746",-110.2580525,44.9012578
"1747",-110.2593981,44.9006966
"1748",-110.2558676,44.9018552
"1749",-110.2558753,44.9018245
"1750",-110.2544406,44.8995425
"1751",-110.2617415,44.9070166
"1752",-110.2618438,44.9034265
"1753",-110.259,44.9053944
"1754",-110.2622425,44.9036323
"1755",-110.2622117,44.9033436
"1756",-110.2603208,44.9052617
"1757",-110.2611488,44.9060552
"1758",-110.2661416,44.906514
"1759",-110.260999,44.9036826
"1760",-110.2551193,44.8988876
"1761",-110.2617053,44.9033911
"1762",-110.2589491,44.9046369
"1763",-110.2592093,44.9067522
"1764",-110.2617311,44.906458
"1765",-110.2607677,44.9038723
"1766",-110.2558187,44.9018522
"1767",-110.2606572,44.9041271
"1768",-110.2587407,44.904473
"1769",-110.2606342,44.904213
"1770",-110.2598709,44.9048418
"1771",-110.2599328,44.9040233
"1772",-110.2622365,44.9036838
"1773",-110.2619971,44.9036528
"1774",-110.2590735,44.9047596
"1775",-110.2588092,44.9045823
"1776",-110.261907,44.9065367
"1777",-110.2587438,44.9045351
"1778",-110.2595096,44.9058993
"1779",-110.2646485,44.906079
"1780",-110.2589616,44.9045534
"1781",-110.2649308,44.9023776
"1782",-110.2590529,44.9048786
"1783",-110.2709096,44.9084632
"1784",-110.2615939,44.9072438
"1785",-110.2589275,44.9046798
"1786",-110.2439988,44.903206
"1787",-110.2610594,44.9064399
"1788",-110.2620605,44.9073818
"1789",-110.252708,44.9077394
"1790",-110.2619402,44.9067128
"1791",-110.2623471,44.9042094
"1792",-110.2723049,44.9073348
"1793",-110.2655966,44.9058913
"1794",-110.2619296,44.9041223
"1795",-110.259702,44.9052661
"1796",-110.2560854,44.9012331
"1797",-110.2625835,44.9040808
"1798",-110.2651707,44.9031884
"1799",-110.2584948,44.9029645
"1800",-110.2612497,44.9038527
"1801",-110.2554123,44.9032192
"1802",-110.2621377,44.9076054
"1803",-110.2586588,44.9049668
"1804",-110.2619326,44.90373
"1805",-110.2591143,44.9047026
"1806",-110.2607334,44.904205
"1807",-110.2607217,44.9042458
"1808",-110.2576213,44.9051636
"1809",-110.2619096,44.9073072
"1810",-110.2588047,44.9055243
"1811",-110.2561635,44.9059337
"1812",-110.259619,44.9044002
"1813",-110.2584416,44.903088
"1814",-110.2541374,44.9037042
"1815",-110.2453966,44.9032862
"1816",-110.2576466,44.9052668
"1817",-110.2569742,44.9011162
"1818",-110.2567071,44.9005961
"1819",-110.2570627,44.9007713
"1820",-110.2457399,44.8935379
"1821",-110.2659548,44.9064956
"1822",-110.2606975,44.9058889
"1823",-110.2569781,44.9008224
"1824",-110.2562936,44.8978116
"1825",-110.256362,44.8978909
"1826",-110.2575592,44.8978768
"1827",-110.2681283,44.90805
"1828",-110.262481,44.906599
"1829",-110.2568249,44.9054437
"1830",-110.2563573,44.8978704
"1831",-110.2624941,44.9052731
"1832",-110.262042,44.9067259
"1833",-110.2618949,44.9073153
"1834",-110.260962,44.9077499
"1835",-110.2619669,44.9037694
"1836",-110.2590131,44.9047621
"1837",-110.2648463,44.9065287
"1838",-110.2647268,44.9077696
"1839",-110.259159,44.9051324
"1840",-110.2592142,44.9053321
"1841",-110.2571673,44.9046877
"1842",-110.2762753,44.9079545
"1843",-110.2623458,44.9065479
"1844",-110.2583108,44.9040287
"1845",-110.2595491,44.9043486
"1846",-110.2578159,44.8999793
"1847",-110.2595905,44.900598
"1848",-110.259363,44.9005215
"1849",-110.2592869,44.9004582
"1850",-110.2660245,44.9021428
"1851",-110.2610404,44.9029696
"1852",-110.250385,44.8987057
"1853",-110.2565768,44.8960765
"1854",-110.2577028,44.9000698
"1855",-110.2578307,44.9001079
"1856",-110.2606935,44.9035547
"1857",-110.2592795,44.900526
"1858",-110.2568029,44.8967885
"1859",-110.2564166,44.9005934
"1860",-110.2610921,44.9033408
"1861",-110.2580779,44.9026316
"1862",-110.2606581,44.9034122
"1863",-110.2589895,44.9047366
"1864",-110.2587902,44.9049024
"1865",-110.2590891,44.9051733
"1866",-110.2588944,44.9049659
"1867",-110.2614719,44.9038953
"1868",-110.2595483,44.9005344
"1869",-110.2593707,44.9005406
"1870",-110.2591275,44.9004851
"1871",-110.2592809,44.9005034
"1872",-110.2595634,44.9005731
"1873",-110.2589236,44.9051954
"1874",-110.2594216,44.9006023
"1875",-110.2594011,44.900577
"1876",-110.2596396,44.9007351
"1877",-110.2596839,44.9004375
"1878",-110.2594053,44.9005497
"1879",-110.2594335,44.9005357
"1880",-110.2595686,44.9003458
"1881",-110.2594529,44.9004789
"1882",-110.2588717,44.9001097
"1883",-110.2593947,44.9007072
"1884",-110.2592992,44.9007144
"1885",-110.2596001,44.900544
"1886",-110.2618618,44.9010385
"1887",-110.2536829,44.8970504
"1888",-110.2590597,44.9008219
"1889",-110.2648251,44.9098092
"1890",-110.2565712,44.900941
"1891",-110.2511113,44.9047571
"1892",-110.2568023,44.9010567
"1893",-110.2564416,44.8967017
"1894",-110.2564478,44.8965168
"1895",-110.2558514,44.9006958
"1896",-110.2587212,44.9049959
"1897",-110.2605503,44.9016714
"1898",-110.262314,44.9026656
"1899",-110.2593691,44.9004517
"1900",-110.2594387,44.9007584
"1901",-110.2588312,44.9005087
"1902",-110.2576381,44.9000211
"1903",-110.2579673,44.9001541
"1904",-110.2595755,44.9004239
"1905",-110.2588677,44.8999802
"1906",-110.259008,44.8999313
"1907",-110.2527437,44.8939176
"1908",-110.2595753,44.9005126
"1909",-110.2588741,44.9000224
"1910",-110.2594677,44.9005059
"1911",-110.2595203,44.9004894
"1912",-110.2596285,44.9006175
"1913",-110.2597632,44.9005336
"1914",-110.2592818,44.9005866
"1915",-110.2651512,44.9025545
"1916",-110.2574984,44.8999588
"1917",-110.2565584,44.8962376
"1918",-110.2565688,44.8961642
"1919",-110.2504833,44.9003172
"1920",-110.2524889,44.9059561
"1921",-110.2556925,44.896439
"1922",-110.2594663,44.9006693
"1923",-110.2550375,44.8988245
"1924",-110.2606787,44.902722
"1925",-110.2583931,44.9028209
"1926",-110.261203,44.9029401
"1927",-110.2620291,44.9037523
"1928",-110.2588113,44.9000832
"1929",-110.2595042,44.9005899
"1930",-110.258533,44.9010881
"1931",-110.2661986,44.9028221
"1932",-110.2520628,44.8948057
"1933",-110.256305,44.8960783
"1934",-110.259865,44.9007301
"1935",-110.2597702,44.9001505
"1936",-110.2595106,44.9005155
"1937",-110.259195,44.9005332
"1938",-110.250188,44.8961402
"1939",-110.2590644,44.9004611
"1940",-110.2599015,44.9006786
"1941",-110.2605194,44.9003747
"1942",-110.2604289,44.9003894
"1943",-110.2646075,44.9021416
"1944",-110.2514826,44.9074332
"1945",-110.2637255,44.9013412
"1946",-110.2638109,44.9095335
"1947",-110.2612055,44.9030159
"1948",-110.2629617,44.9084677
"1949",-110.2565375,44.8960762
"1950",-110.2561001,44.896258
"1951",-110.2492377,44.904519
"1952",-110.2578139,44.9034533
"1953",-110.2534544,44.9060288
"1954",-110.2632238,44.9084015
"1955",-110.2737548,44.9064656
"1956",-110.2552643,44.901363
"1957",-110.261974,44.9037678
"1958",-110.2590142,44.89768
"1959",-110.2614736,44.9047548
"1960",-110.2614691,44.9034179
"1961",-110.255877,44.9006774
"1962",-110.266444,44.8943006
"1963",-110.2587987,44.9032924
"1964",-110.2593616,44.8991519
"1965",-110.2565238,44.9011651
"1966",-110.2605158,44.9003787
"1967",-110.2627122,44.9068002
"1968",-110.258841,44.8999609
"1969",-110.2606659,44.904084
"1970",-110.2594668,44.9000911
"1971",-110.256902,44.8971359
"1972",-110.2620399,44.9088523
"1973",-110.2585081,44.9043798
"1974",-110.2476496,44.9012466
"1975",-110.2596185,44.9004121
"1976",-110.266414,44.9077058
"1977",-110.2585148,44.9037594
"1978",-110.2541295,44.9036397
"1979",-110.2570797,44.8953055
"1980",-110.2735021,44.9053731
"1981",-110.2605113,44.9069334
"1982",-110.2610648,44.9066433
"1983",-110.2554001,44.9012811
"1984",-110.2588847,44.9032058
"1985",-110.2552861,44.9011946
"1986",-110.2650786,44.9059397
"1987",-110.2589327,44.9049313
"1988",-110.2595493,44.9049564
"1989",-110.2619318,44.9038756
"1990",-110.2660571,44.9029086
"1991",-110.2553461,44.8989383
"1992",-110.2577851,44.9047514
"1993",-110.2584086,44.904487
"1994",-110.2585973,44.9026022
"1995",-110.2587361,44.9026583
"1996",-110.262538,44.9070435
"1997",-110.2560186,44.8959374
"1998",-110.2558399,44.900442
"1999",-110.2572007,44.9044422
"2000",-110.2468884,44.9047969
"2001",-110.2534895,44.9039235
"2002",-110.2628517,44.9084539
"2003",-110.2623661,44.9045442
"2004",-110.2630677,44.9074311
"2005",-110.2676696,44.9090201
"2006",-110.2642451,44.9015925
"2007",-110.2613591,44.9033052
"2008",-110.2611124,44.9040283
"2009",-110.2646999,44.9074861
"2010",-110.2643126,44.9016382
"2011",-110.2634503,44.9049248
"2012",-110.2679285,44.9065353
"2013",-110.2740192,44.908658
"2014",-110.2681467,44.9075954
"2015",-110.2670575,44.9072615
"2016",-110.2621101,44.9063616
"2017",-110.2618723,44.9072392
"2018",-110.2592104,44.9056111
"2019",-110.2620174,44.9038401
"2020",-110.2579026,44.9044204
"2021",-110.2585939,44.9027766
"2022",-110.2577937,44.9023204
"2023",-110.2460235,44.9038403
"2024",-110.2563099,44.9021118
"2025",-110.2587981,44.9016582
"2026",-110.2582975,44.9045133
"2027",-110.2472381,44.9047106
"2028",-110.2582278,44.9042448
"2029",-110.239498,44.9019802
"2030",-110.2665334,44.9037413
"2031",-110.2616016,44.9041646
"2032",-110.2673683,44.9111396
"2033",-110.2487407,44.9050117
"2034",-110.2429943,44.9015228
"2035",-110.2569681,44.8967912
"2036",-110.2680402,44.9036898
"2037",-110.2688533,44.9076315
"2038",-110.2677731,44.909056
"2039",-110.266719,44.9087235
"2040",-110.2681833,44.9082176
"2041",-110.2486664,44.9053197
"2042",-110.2590549,44.90469
"2043",-110.2630496,44.9089398
"2044",-110.2700916,44.9099161
"2045",-110.266865,44.9087556
"2046",-110.2604852,44.9057085
"2047",-110.2586701,44.9035231
"2048",-110.2561745,44.9005935
"2049",-110.2570735,44.8997143
"2050",-110.2556226,44.8985106
"2051",-110.2555389,44.898366
"2052",-110.2559987,44.8963887
"2053",-110.255505,44.8972342
"2054",-110.2565566,44.8960852
"2055",-110.2550694,44.8954331
"2056",-110.2548698,44.8953602
"2057",-110.2556643,44.8960893
"2058",-110.2560413,44.8966867
"2059",-110.266609,44.9078841
"2060",-110.2637023,44.907915
"2061",-110.2673062,44.9089665
"2062",-110.2477298,44.902592
"2063",-110.2554765,44.9024694
"2064",-110.2622583,44.9070494
"2065",-110.2401932,44.9056583
"2066",-110.2622892,44.9081754
"2067",-110.2620727,44.9071805
"2068",-110.2556213,44.9023798
"2069",-110.2646851,44.9082483
"2070",-110.2438321,44.9022043
"2071",-110.2680474,44.9101801
"2072",-110.2607863,44.9072731
"2073",-110.2663545,44.906203
"2074",-110.2628727,44.9065282
"2075",-110.2535032,44.8962009
"2076",-110.263243,44.9073218
"2077",-110.2608397,44.905843
"2078",-110.2619843,44.9037352
"2079",-110.2592827,44.9056391
"2080",-110.2549576,44.8987
"2081",-110.2630114,44.9065981
"2082",-110.2621847,44.9076148
"2083",-110.2715976,44.9099884
"2084",-110.2645205,44.9096929
"2085",-110.264018,44.9089386
"2086",-110.2632768,44.9076859
"2087",-110.2658304,44.9105595
"2088",-110.2658261,44.910679
"2089",-110.2680899,44.9092478
"2090",-110.2679988,44.9127036
"2091",-110.256515,44.9060698
"2092",-110.2553256,44.9021549
"2093",-110.2654847,44.9097783
"2094",-110.2669928,44.9090002
"2095",-110.2624302,44.907969
"2096",-110.2566419,44.9059834
"2097",-110.2563783,44.9058979
"2098",-110.2636792,44.9073541
"2099",-110.2628535,44.9057613
"2100",-110.248988,44.9061442
"2101",-110.2703511,44.9104814
"2102",-110.2678868,44.9101882
"2103",-110.2704031,44.9101827
"2104",-110.2584873,44.9052395
"2105",-110.2660245,44.9084827
"2106",-110.2557174,44.9052742
"2107",-110.2522222,44.9055979
"2108",-110.2578823,44.9044201
"2109",-110.2618741,44.9037566
"2110",-110.2554234,44.9009232
"2111",-110.256249,44.8993624
"2112",-110.2560868,44.8966632
"2113",-110.2485699,44.8948562
"2114",-110.2499579,44.895217
"2115",-110.2509013,44.8932527
"2116",-110.2517296,44.8932715
"2117",-110.252832,44.8939847
"2118",-110.2541125,44.8946961
"2119",-110.2575135,44.8968985
"2120",-110.2555692,44.9033218
"2121",-110.2630445,44.9072047
"2122",-110.262159,44.9076331
"2123",-110.2636948,44.9074238
"2124",-110.2675523,44.9089361
"2125",-110.2668808,44.9076587
"2126",-110.2619444,44.9090845
"2127",-110.2727736,44.9075811
"2128",-110.2554203,44.895129
"2129",-110.2546445,44.9066161
"2130",-110.2438781,44.9029198
"2131",-110.2573784,44.9042362
"2132",-110.2550673,44.9019799
"2133",-110.269025,44.9094262
"2134",-110.2743662,44.9075404
"2135",-110.2624763,44.9079912
"2136",-110.2581803,44.9036845
"2137",-110.2579379,44.9028981
"2138",-110.2584636,44.9044885
"2139",-110.2574256,44.9018937
"2140",-110.2561551,44.8984509
"2141",-110.258443,44.9014997
"2142",-110.255134,44.9015905
"2143",-110.2557371,44.9018289
"2144",-110.2490359,44.9026591
"2145",-110.254685,44.8987138
"2146",-110.257669,44.9044698
"2147",-110.2561502,44.9060575
"2148",-110.2560286,44.9055399
"2149",-110.2459145,44.904513
"2150",-110.2577367,44.9035685
"2151",-110.2674312,44.9077277
"2152",-110.2627838,44.905741
"2153",-110.2680618,44.9097285
"2154",-110.2688845,44.9061917
"2155",-110.2448734,44.9025838
"2156",-110.2556885,44.9017095
"2157",-110.2619851,44.9058624
"2158",-110.2606367,44.9066635
"2159",-110.2565082,44.8965753
"2160",-110.255098,44.9014441
"2161",-110.2472256,44.903941
"2162",-110.2535184,44.9005815
"2163",-110.2557916,44.9006358
"2164",-110.2559147,44.8987052
"2165",-110.2558184,44.8984656
"2166",-110.2571532,44.8999494
"2167",-110.2572948,44.9017566
"2168",-110.2558413,44.9018586
"2169",-110.2557815,44.9031022
"2170",-110.2567763,44.9021965
"2171",-110.2580094,44.9029154
"2172",-110.2589001,44.9033706
"2173",-110.2553482,44.9011324
"2174",-110.2558828,44.893998
"2175",-110.2496961,44.9052391
"2176",-110.256101,44.9042339
"2177",-110.2565805,44.9041881
"2178",-110.2582357,44.9044705
"2179",-110.2628412,44.9062855
"2180",-110.2619521,44.9059568
"2181",-110.2659389,44.9104366
"2182",-110.2634148,44.9091235
"2183",-110.265962,44.9055571
"2184",-110.2673686,44.9036978
"2185",-110.274772,44.9061915
"2186",-110.2565434,44.9032096
"2187",-110.2547714,44.9004579
"2188",-110.268189,44.9085363
"2189",-110.2657386,44.9072517
"2190",-110.268152,44.9082817
"2191",-110.256893,44.9060761
"2192",-110.2616082,44.9101267
"2193",-110.2633495,44.905235
"2194",-110.2682013,44.907996
"2195",-110.2720205,44.9073693
"2196",-110.2556672,44.9063104
"2197",-110.2583755,44.9042534
"2198",-110.2553839,44.9010411
"2199",-110.2567088,44.9023304
"2200",-110.2561289,44.8985225
"2201",-110.256065,44.9019577
"2202",-110.2457039,44.8938728
"2203",-110.2552155,44.8961226
"2204",-110.2624199,44.892035
"2205",-110.2677025,44.9011646
"2206",-110.2565504,44.8962046
"2207",-110.2567271,44.8967075
"2208",-110.2575268,44.8964091
"2209",-110.2523604,44.8935026
"2210",-110.2546353,44.9029658
"2211",-110.254144,44.9015821
"2212",-110.2477955,44.9042268
"2213",-110.2688472,44.899017
"2214",-110.2522738,44.9067184
"2215",-110.2548246,44.8955324
"2216",-110.2566979,44.896152
"2217",-110.2577446,44.9000867
"2218",-110.26259,44.9017796
"2219",-110.2677367,44.9104755
"2220",-110.2697966,44.9059515
"2221",-110.2744282,44.9072448
"2222",-110.2757225,44.9060309
"2223",-110.2670585,44.9069435
"2224",-110.27358,44.9078079
"2225",-110.2665106,44.9079724
"2226",-110.2735023,44.9076528
"2227",-110.275268,44.9054049
"2228",-110.2644205,44.9016859
"2229",-110.2619341,44.9038217
"2230",-110.258335,44.9026866
"2231",-110.2560418,44.902054
"2232",-110.2559857,44.9019995
"2233",-110.2516914,44.9052307
"2234",-110.2455904,44.9036988
"2235",-110.2760389,44.9087661
"2236",-110.2717404,44.9106981
"2237",-110.2614635,44.9061548
"2238",-110.2591865,44.9054934
"2239",-110.2626754,44.9063741
"2240",-110.2694144,44.905929
"2241",-110.2717087,44.9059117
"2242",-110.2392281,44.8683346
"2243",-110.2390385,44.8703073
"2244",-110.2386111,44.8707364
"2245",-110.2387691,44.8754246
"2246",-110.2387347,44.8753319
"2247",-110.2607194,44.908254
"2248",-110.2580338,44.9039108
"2249",-110.2577431,44.9034161
"2250",-110.2539573,44.8963402
"2251",-110.2580645,44.8962848
"2252",-110.2593011,44.8938316
"2253",-110.2633172,44.8940828
"2254",-110.2570009,44.8971371
"2255",-110.2526847,44.8923894
"2256",-110.2548787,44.8934927
"2257",-110.2600163,44.8970812
"2258",-110.2559374,44.9005402
"2259",-110.256589,44.900115
"2260",-110.2567285,44.902335
"2261",-110.2561211,44.9018807
"2262",-110.2559519,44.9007565
"2263",-110.2511516,44.9018039
"2264",-110.2504265,44.9005039
"2265",-110.2620405,44.8941324
"2266",-110.2555735,44.9009791
"2267",-110.2552978,44.9024517
"2268",-110.2541679,44.9062114
"2269",-110.2548258,44.8952342
"2270",-110.259925,44.8982425
"2271",-110.260472,44.8997237
"2272",-110.2563196,44.8964194
"2273",-110.2554148,44.8956442
"2274",-110.2516628,44.8945975
"2275",-110.2365227,44.8709674
"2276",-110.2400508,44.872548
"2277",-110.2207219,44.8682235
"2278",-110.2204241,44.853219
"2279",-110.2574407,44.9042341
"2280",-110.2576688,44.9054066
"2281",-110.2682195,44.90779
"2282",-110.2742211,44.9074587
"2283",-110.2765614,44.9052954
"2284",-110.2714893,44.903338
"2285",-110.2690236,44.9012897
"2286",-110.2644456,44.901713
"2287",-110.2548743,44.9011729
"2288",-110.2469033,44.8993586
"2289",-110.256193,44.9001635
"2290",-110.2572911,44.9017588
"2291",-110.2573412,44.9017857
"2292",-110.255294,44.9013285
"2293",-110.2562739,44.9009215
"2294",-110.2553416,44.9011962
"2295",-110.2564829,44.903269
"2296",-110.2556829,44.9008174
"2297",-110.2613463,44.893933
"2298",-110.2601342,44.8973128
"2299",-110.2548855,44.9021127
"2300",-110.2597151,44.9048393
"2301",-110.2471183,44.9004446
"2302",-110.2606753,44.8992286
"2303",-110.2708378,44.9067882
"2304",-110.246977,44.8823187
"2305",-110.2373267,44.872267
"2306",-110.2366693,44.8724941
"2307",-110.2394365,44.8728789
"2308",-110.2379267,44.8718534
"2309",-110.2379785,44.8716582
"2310",-110.240724,44.8715241
"2311",-110.261059,44.8981476
"2312",-110.2599322,44.8991903
"2313",-110.2534729,44.8940552
"2314",-110.261844,44.8945975
"2315",-110.2705929,44.8948324
"2316",-110.2726919,44.8974739
"2317",-110.273515,44.907501
"2318",-110.2727913,44.907413
"2319",-110.2700167,44.9066508
"2320",-110.2699441,44.9066268
"2321",-110.2677939,44.9075842
"2322",-110.2619144,44.9062479
"2323",-110.2558276,44.9018243
"2324",-110.2560677,44.9013168
"2325",-110.2510736,44.8996758
"2326",-110.2563882,44.8993453
"2327",-110.2552247,44.8987265
"2328",-110.2563796,44.8968266
"2329",-110.2548567,44.9018908
"2330",-110.2701271,44.9066921
"2331",-110.2632107,44.9011573
"2332",-110.261996,44.9010665
"2333",-110.2566114,44.8960052
"2334",-110.2376203,44.8711975
"2335",-110.2370056,44.8723521
"2336",-110.2303304,44.8858201
"2337",-110.2303194,44.8857798
"2338",-110.2302217,44.8858006
"2339",-110.2302963,44.8858069
"2340",-110.2303567,44.8857264
"2341",-110.2574073,44.896376
"2342",-110.2475288,44.9049979
"2343",-110.2590039,44.8991367
"2344",-110.2597741,44.899198
"2345",-110.2580173,44.9042791
"2346",-110.2603863,44.9033126
"2347",-110.2646058,44.9024354
"2348",-110.2694262,44.9065914
"2349",-110.2720379,44.9066346
"2350",-110.2687612,44.9048826
"2351",-110.2597947,44.8984079
"2352",-110.2556828,44.9000571
"2353",-110.2561798,44.8986654
"2354",-110.2559357,44.9004066
"2355",-110.2617555,44.903207
"2356",-110.2556797,44.9012268
"2357",-110.2555718,44.9009214
"2358",-110.2599094,44.8983736
"2359",-110.2562959,44.8993597
"2360",-110.2534963,44.8941108
"2361",-110.2516067,44.8935124
"2362",-110.2543557,44.894606
"2363",-110.2381189,44.8712205
"2364",-110.2284469,44.8672822
"2365",-110.228723,44.8667955
"2366",-110.2329459,44.8713034
"2367",-110.2365813,44.8725186
"2368",-110.2319843,44.8690545
"2369",-110.2323123,44.8686518
"2370",-110.259654,44.8990823
"2371",-110.2646464,44.9007057
"2372",-110.2664321,44.9030255
"2373",-110.25392,44.9012728
"2374",-110.2359955,44.8703042
"2375",-110.2354963,44.8724783
"2376",-110.2565455,44.8967526
"2377",-110.2600752,44.8975059
"2378",-110.2685841,44.9070882
"2379",-110.27162,44.9069845
"2380",-110.2731319,44.9066787
"2381",-110.2212782,44.8526751
"2382",-110.2219406,44.8536493
"2383",-110.2225904,44.8531696
"2384",-110.2288152,44.8612977
"2385",-110.2560719,44.9020134
"2386",-110.2538034,44.9002993
"2387",-110.2568342,44.8998122
"2388",-110.2577934,44.9006228
"2389",-110.2670176,44.9055717
"2390",-110.2710115,44.9069071
"2391",-110.2718812,44.9066834
"2392",-110.2714018,44.9062795
"2393",-110.2662591,44.9030968
"2394",-110.2564898,44.8962563
"2395",-110.2369834,44.8714036
"2396",-110.2363246,44.8706935
"2397",-110.235494,44.8710047
"2398",-110.2362244,44.8711466
"2399",-110.2659742,44.902208
"2400",-110.2668755,44.9024617
"2401",-110.2611343,44.9007157
"2402",-110.2682416,44.9076506
"2403",-110.2682965,44.9042388
"2404",-110.2675401,44.9024061
"2405",-110.2626178,44.9060754
"2406",-110.2716902,44.9064699
"2407",-110.2720513,44.9066882
"2408",-110.2679325,44.9040324
"2409",-110.2714819,44.9064207
"2410",-110.2721143,44.9056754
"2411",-110.2620613,44.9054654
"2412",-110.2678016,44.9041819
"2413",-110.2645061,44.903776
"2414",-110.2596469,44.9033449
"2415",-110.2594866,44.9033933
"2416",-110.2572746,44.9017782
"2417",-110.2576399,44.9029677
"2418",-110.2674585,44.8953883
"2419",-110.2571835,44.9027825
"2420",-110.2559077,44.9022108
"2421",-110.2562922,44.9030318
"2422",-110.2604878,44.898173
"2423",-110.2564882,44.8962281
"2424",-110.2711296,44.9051119
"2425",-110.2577421,44.898877
"2426",-110.2396726,44.8728024
"2427",-110.2396099,44.8725226
"2428",-110.2392378,44.8725974
"2429",-110.2348904,44.871121
"2430",-110.2346424,44.8715554
"2431",-110.2581796,44.8991376
"2432",-110.2608453,44.8982319
"2433",-110.2663029,44.9030942
"2434",-110.266632,44.9034751
"2435",-110.2675059,44.903826
"2436",-110.2535967,44.8964404
"2437",-110.233166,44.8720505
"2438",-110.2340428,44.8722464
"2439",-110.2350622,44.8728676
"2440",-110.2657511,44.9073904
"2441",-110.2658004,44.9073802
"2442",-110.2665721,44.9044564
"2443",-110.2668154,44.9080405
"2444",-110.2617099,44.9057864
"2445",-110.259449,44.9050569
"2446",-110.2591614,44.90492
"2447",-110.2575525,44.8948738
"2448",-110.2229916,44.8512178
"2449",-110.2564614,44.8992321
"2450",-110.2568601,44.8998064
"2451",-110.2565561,44.8995031
"2452",-110.2557403,44.898463
"2453",-110.2566559,44.8961355
"2454",-110.2515045,44.8967487
"2455",-110.2556796,44.8987578
"2456",-110.2573328,44.9019022
"2457",-110.2588319,44.903164
"2458",-110.2594649,44.9037864
"2459",-110.2678314,44.904304
"2460",-110.2656115,44.9062017
"2461",-110.2609043,44.90703
"2462",-110.2669006,44.904534
"2463",-110.2679996,44.9037405
"2464",-110.222745,44.8601808
"2465",-110.2234328,44.8607284
"2466",-110.2249179,44.8617967
"2467",-110.2247201,44.860669
"2468",-110.2253735,44.8619995
"2469",-110.2286802,44.8544278
"2470",-110.2678967,44.9042441
"2471",-110.2705789,44.9071803
"2472",-110.2712425,44.9069273
"2473",-110.2717382,44.9072002
"2474",-110.267232,44.9035026
"2475",-110.25724,44.903901
"2476",-110.2607138,44.8978243
"2477",-110.2588586,44.9016997
"2478",-110.2602154,44.8973054
"2479",-110.260311,44.897367
"2480",-110.26031,44.8973804
"2481",-110.2562214,44.9013283
"2482",-110.2575268,44.9006492
"2483",-110.2571051,44.9017683
"2484",-110.2684177,44.9037707
"2485",-110.255197,44.8988194
"2486",-110.2598325,44.8984409
"2487",-110.2531933,44.8971831
"2488",-110.2522724,44.8965964
"2489",-110.2609205,44.8983164
"2490",-110.267463,44.9023856
"2491",-110.2237195,44.8586633
"2492",-110.2228886,44.8599197
"2493",-110.2265973,44.8566373
"2494",-110.2264562,44.8565704
"2495",-110.2265282,44.8566238
"2496",-110.226801,44.8576636
"2497",-110.2387929,44.8621127
"2498",-110.2676365,44.9037113
"2499",-110.2679561,44.9041501
"2500",-110.2623224,44.9074983
"2501",-110.2658357,44.9024028
"2502",-110.2676437,44.9037691
"2503",-110.272775,44.9078125
"2504",-110.2684697,44.9040914
"2505",-110.2624155,44.894053
"2506",-110.2635915,44.9053644
"2507",-110.2625149,44.9055442
"2508",-110.2577364,44.904298
"2509",-110.2596811,44.9043241
"2510",-110.2604839,44.8970908
"2511",-110.2564042,44.9019417
"2512",-110.2572855,44.9018028
"2513",-110.2580646,44.9030862
"2514",-110.2582312,44.9034347
"2515",-110.2568642,44.902035
"2516",-110.2523252,44.8971485
"2517",-110.268355,44.9038422
"2518",-110.2679589,44.8943574
"2519",-110.2676309,44.9038511
"2520",-110.266923,44.9035926
"2521",-110.2265514,44.8564292
"2522",-110.2245235,44.8546722
"2523",-110.2244307,44.8556556
"2524",-110.2254887,44.8582775
"2525",-110.2251337,44.8534284
"2526",-110.226486,44.8549222
"2527",-110.2270904,44.855496
"2528",-110.228035,44.8558641
"2529",-110.228917,44.8559367
"2530",-110.2279102,44.8562377
"2531",-110.2281869,44.8544823
"2532",-110.2720208,44.905644
"2533",-110.2595418,44.9050026
"2534",-110.2597615,44.9047592
"2535",-110.2592504,44.9050228
"2536",-110.2580345,44.905185
"2537",-110.2600562,44.9054192
"2538",-110.2599258,44.9053368
"2539",-110.2595861,44.9053226
"2540",-110.2602155,44.8972409
"2541",-110.2622241,44.9036
"2542",-110.2586362,44.9019688
"2543",-110.2585188,44.9020025
"2544",-110.2573815,44.9016864
"2545",-110.2577542,44.9003971
"2546",-110.2687527,44.9033122
"2547",-110.2673947,44.90246
"2548",-110.2729981,44.9024269
"2549",-110.2703944,44.9013403
"2550",-110.2713603,44.9004143
"2551",-110.2699564,44.8944335
"2552",-110.2577029,44.8983472
